,Unnamed: 0,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category,inBudgetPrice,CustomerValue
1179,1,soie,womens solid non padded non wired sports bra - black,"Size:Medium,X-Large",6.0,3.0,0.5,Lingerie&Nightwear-Women,6,6
1180,5,soie,womens solid non padded non wired sports bra - grey,"Size:Medium,X-Large",6.0,3.0,0.5,Lingerie&Nightwear-Women,6,6
1181,13,ajmal,unisex ascend eau de parfum 100ml,Nan,6.0,4.8,0.2,Fragrance-Women,6,6
1182,15,ajmal,womens neea eau de parfum 100ml,Nan,6.0,4.8,0.2,Fragrance-Women,6,6
1183,9,ajmal,mens yearn eau de parfum 20ml,Nan,6.0,4.8,0.2,Fragrance-Women,6,6
1184,19,clovia,womens cotton padded non-wired multiway t-shirt bra - black,"Size:36-B,38-B,38-C,40-B,40-C",6.14,2.45,0.6,Lingerie&Nightwear-Women,7,7
1185,24,clovia,womens padded non-wired floral print t-shirt bra - white,"Size:32-C,32-D",6.14,2.45,0.6,Lingerie&Nightwear-Women,7,7
1186,6,soie,cotton regular fit womens sleep shirt - blue,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1187,19,soie,cotton short length womens regular fit night dress - black,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1188,5,soie,cotton short length womens regular fit night dress - blue,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1189,11,soie,cotton short length womens regular fit night dress - yellow mix,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1190,11,soie,cotton short length womens regular fit night dress - green,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1191,23,soie,cotton short length womens regular fit night dress - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1192,20,soie,cotton short length womens regular fit night dress - black mix,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1193,0,soie,cotton short length womens regular fit night dress - grey,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1194,12,soie,cotton regular fit womens sleep shirt - green,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1195,25,soie,womens soft cotton modal lounge t-shirt - red,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1196,21,soie,cotton regular fit womens sleep shirt - blue,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1197,8,soie,cotton short length womens regular fit night dress - red,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1198,5,soie,cotton short length womens regular fit night dress - blue,"Size:Large,Medium,Small,X-Large,XX-Large",6.4,4.8,0.2,Lingerie&Nightwear-Women,7,7
1199,4,amante,non wired fixed straps non padded womens every day bra - natural,Size:34-D,6.45,3.87,0.4,Lingerie&Nightwear-Women,7,7
1200,18,amante,womens non padded non wired full coverage bra - white,"Size:32-B,32-C,34-B,36-B,36-C,36-D,38-B",6.45,4.51,0.3,Lingerie&Nightwear-Women,7,7
1201,2,amante,womens non padded non wired full coverage bra - natural,"Size:32-B,32-C,34-B,36-B,36-C,36-D,38-B",6.45,4.51,0.3,Lingerie&Nightwear-Women,7,7
1202,1,lavie,pu womens casual belt - green,Nan,6.49,3.24,0.5,Westernwear-Women,7,7
1203,3,lavie,pu womens casual belt - green,Nan,6.49,3.24,0.5,Westernwear-Women,7,7
1204,24,enamor,non wired racerback straps non padded womens bikini - melange,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1205,20,enamor,non wired racerback straps non padded womens bikini - sky blue,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1206,18,enamor,non wired racerback straps non padded womens bikini - tomato,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1207,17,enamor,non wired racerback straps non padded womens bikini - white,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1208,5,enamor,non wired racerback straps non padded womens bikini - purple,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1209,6,enamor,non wired racerback straps non padded womens bikini - black,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1210,17,enamor,non wired racerback straps non padded womens bikini - deep blue,"Size:32-B,32-C,32-D,32-Z,34-B,34-C,34-D,34-Z,36-B,36-C,36-D,36-Z,38-B,38-C,38-D,38-Z,40-B,40-C,40-D,42-B,42-C",6.49,3.24,0.5,Lingerie&Nightwear-Women,7,7
1211,2,enamor,solid polyester stretch slim fit womens athleisure t-shirt - blasted navy,"Size:XL,Large,Medium,Small",6.49,4.54,0.3,Westernwear-Women,7,7
1212,18,enamor,solid polyester stretch slim fit womens athleisure t-shirt - denimex,"Size:XL,Large,Medium,Small",6.49,4.54,0.3,Westernwear-Women,7,7
1213,9,enamor,solid polyester stretch slim fit womens athleisure t-shirt - fluid_olive,"Size:XL,Large,Medium,Small",6.49,4.54,0.3,Westernwear-Women,7,7
1214,12,soie,womens padded t-shirt bra - multi,Size:38-B,6.5,3.25,0.5,Lingerie&Nightwear-Women,7,7
1215,9,soie,womens round neck solid t-shirt - baby pink,"Size:X-Large,XX-Large",6.5,4.22,0.3,Lingerie&Nightwear-Women,7,7
1216,11,erotissch,lycra self design intimate wear womens bikini briefs - black,"Size:Large,Medium,Small",6.59,2.96,0.5,Lingerie&Nightwear-Women,7,7
1217,0,erotissch,knit nylon womens thongs - berry,"Size:Large,Medium,Small,X-Large",6.59,2.96,0.5,Lingerie&Nightwear-Women,7,7
1218,18,erotissch,womens purple self-design thongs - purple,"Size:Large,Medium,Small,X-Large",6.59,2.96,0.5,Lingerie&Nightwear-Women,7,7
1219,19,enamor,womens floral print padded non wired full coverage bra - cornflower,"Size:32-B,32-C,32-D,36-B,38-B,40-B,42-B",6.59,3.29,0.5,Lingerie&Nightwear-Women,7,7
1220,19,enamor,womens non padded non wired printed full coverage bra - red mix,"Size:32-B,32-C,32-D,36-B,38-B,40-B",6.59,3.29,0.5,Lingerie&Nightwear-Women,7,7
1221,19,enamor,womens non padded non wired printed full coverage bra - pale peach,"Size:32-B,32-C,32-D,36-B,38-B,40-B",6.59,3.29,0.5,Lingerie&Nightwear-Women,7,7
1222,24,madame,womens wrapped ball long earrings,Nan,6.59,3.62,0.4,Jewellery-Women,7,7
1223,8,enamor,cotton blend womens active wear t-shirt - blue mix light,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1224,15,enamor,cotton blend womens active wear t-shirt - ms brush,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1225,17,enamor,cotton blend womens active wear t-shirt - grey cast,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1226,12,enamor,cotton blend womens active wear t-shirt - leaf green,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1227,15,enamor,cotton blend womens active wear t-shirt - mandarin,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1228,11,enamor,cotton blend womens active wear t-shirt - blue denim,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1229,5,enamor,cotton blend womens active wear t-shirt - vintage blue,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1230,0,enamor,cotton blend womens active wear t-shirt - jacobin,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1231,4,enamor,cotton blend womens active wear t-shirt - broken blue,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1232,24,enamor,cotton blend womens active wear t-shirt - navy marl,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1233,19,enamor,cotton blend womens active wear t-shirt - light blue,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1234,10,enamor,cotton blend womens active wear t-shirt - teal,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1235,14,enamor,cotton blend womens active wear t-shirt - neptune,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1236,14,enamor,cotton blend womens active wear t-shirt - orchid,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1237,0,enamor,cotton blend womens active wear t-shirt - island blue,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1238,1,enamor,cotton blend womens active wear t-shirt - retro,"Size:XL,Large,Medium,Small,X-Small,XX-Large",6.69,4.68,0.3,Lingerie&Nightwear-Women,7,7
1239,25,shaya by caratlane,nagmori inspired nose pin in 925 silver,Nan,6.8,5.78,0.1,Jewellery-Women,7,7
1240,2,erotissch,womens blue lace bikini briefs - aqua,"Size:Large,Medium,Small",6.9,3.1,0.5,Lingerie&Nightwear-Women,7,7
1241,19,erotissch,womens yellow briefs - banana,"Size:Large,Medium,Small,X-Large",6.9,3.1,0.5,Lingerie&Nightwear-Women,7,7
1242,4,erotissch,womens black lace bikini briefs - black_satin,"Size:Large,Medium,Small,X-Large",6.9,3.1,0.5,Lingerie&Nightwear-Women,7,7
1243,9,amante,womens solid non wired non padded push up bra - natural,"Size:32-B,32-C,34-B,34-C,36-B,36-C,38-B,38-C",6.95,3.47,0.5,Lingerie&Nightwear-Women,7,7
1244,14,amante,womens solid full coverage bra - purple,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,38-C,38-D,40-C",6.95,4.17,0.4,Lingerie&Nightwear-Women,7,7
1245,16,amante,non wired removable straps non padded womens every day bra - natural,"Size:32-B,32-C,32-D,34-B,34-C,36-B,36-C,36-D,38-B,38-C,38-D,40-C,40-D",6.95,4.17,0.4,Lingerie&Nightwear-Women,7,7
1246,6,amante,non wired removable straps non padded womens every day bra - feather grey,"Size:32-B,32-C,32-D,34-B,34-C,36-B,36-C,36-D,38-B,38-C,38-D,40-C,40-D",6.95,4.17,0.4,Lingerie&Nightwear-Women,7,7
1247,20,amante,womens solid non padded non wired full coverage bra - white,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",6.95,5.56,0.2,Lingerie&Nightwear-Women,7,7
1248,7,amante,womens solid non padded non wired full coverage bra - natural,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",6.95,5.56,0.2,Lingerie&Nightwear-Women,7,7
1249,8,amante,womens solid non padded non wired full coverage bra - black,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",6.95,5.56,0.2,Lingerie&Nightwear-Women,7,7
1250,19,amante,womens solid non padded non wired full coverage bra - blue,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",6.95,5.56,0.2,Lingerie&Nightwear-Women,7,7
1251,16,amante,womens solid non padded non wired full coverage bra - crimson,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",6.95,5.56,0.2,Lingerie&Nightwear-Women,7,7
1252,17,ayesha,mens rugged black leather wrap around bracelet,Nan,6.98,2.09,0.7,Jewellery-Women,7,7
1253,1,ayesha,mens black leather bracelet studded with metallic silver pentacles,Nan,6.98,2.09,0.7,Jewellery-Women,7,7
1254,8,ayesha,mens thick black leather bracelet studded metallic silver bullet tip domes and nut rivets,Nan,6.98,2.09,0.7,Jewellery-Women,7,7
1255,5,ayesha,mens set of 3 black and maroon faux leather & beaded bracelets,Nan,6.98,2.09,0.7,Jewellery-Women,7,7
1256,0,ayesha,womens stones and tassel drop earrings - multi,Nan,6.98,2.09,0.7,Jewellery-Women,7,7
1257,12,ayesha,mens black and blue faux leather bracelet,Nan,6.98,2.09,0.7,Jewellery-Women,7,7
1258,17,ayesha,star pendant statement gold-toned layered necklace,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1259,0,ayesha,womens gold plated stud and drop earrings set of 6 pairs - yellow,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1260,18,ayesha,womens black metallic gold studded wrap-around leather bracelet - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1261,15,ayesha,womens set of metallic gold studs and dangler western earrings (5pcs) - yellow,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1262,25,ayesha,womens metallic gold tassel long drop diamante decor western earrings,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1263,11,ayesha,"womens antique silver toned ethnic, tribal long dangle earrings featuring a dark red rhinestone - multi",Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1264,23,ayesha,womens metallic gold diamante long drop western earrings,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1265,19,ayesha,womes gold plated earring,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1266,21,ayesha,metallic gold-toned sequin & beaded mask chain or sunglass chain,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1267,6,ayesha,womens silver plated studded earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1268,24,ayesha,womens antique ethnic tribal gold floral jhumka earrings with mantra - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1269,9,ayesha,womens metallic silver chain long drop diamante studded western earrings - silver,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1270,17,ayesha,womens black metallic silver studded adjustable wrap-around leather bracelet - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1271,20,ayesha,womens gold plated earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1272,18,ayesha,womens bold semi-circular oversized drop earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1273,3,ayesha,womens hollow circular jewel stone studded earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1274,20,ayesha,contemporary metallic tassel long drop hook earrings,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1275,17,ayesha,womens gold plated earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1276,18,ayesha,womens drop earrings with pastel stone - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1277,0,ayesha,womens stone studded drop earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1278,12,ayesha,womens stone studded hoop earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1279,20,ayesha,womens antique oxidized silver blue rhinestone studded ethnic tribal chandelier earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1280,6,ayesha,womens metallic gold oval drop western dangler earrings - yellow,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1281,7,ayesha,metallic gold-toned sequin mask chain or sunglass chain,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1282,13,ayesha,"womens antique silver toned peacock shaped stud dangle ethnic, tribal jhumka earrings - multi",Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1283,21,ayesha,womens metallic silver western long chain earrings with a shiny diamante studded black stone ball - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1284,23,ayesha,womens metallic silver glass bead pendant western charm necklace - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1285,10,ayesha,womens stone studded drop earrings - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1286,4,ayesha,womens modern shapes with stone statement necklace - multi,Nan,6.98,3.49,0.5,Jewellery-Women,7,7
1287,15,ayesha,oversized pearl studded silver-toned circular double layered hoop earrings,Nan,6.99,2.09,0.7,Jewellery-Women,7,7
1288,10,ayesha,dragon mini pendant silver-toned stone studded dainty necklace,Nan,6.99,2.09,0.7,Jewellery-Women,7,7
1289,2,ayesha,oversized metallic ball silver-toned with glitter circular double layered hoop earrings,Nan,6.99,2.09,0.7,Jewellery-Women,7,7
1290,11,ayesha,oversized metallic gold-toned with silver glitter circular double layered hoop earrings,Nan,6.99,2.09,0.7,Jewellery-Women,7,7
1291,9,infuse,printed cotton round neck womens regular fit top - multi,"Size:Large,Medium,X-Large",6.99,2.79,0.6,Westernwear-Women,7,7
1292,7,infuse,solid cotton blend square neck womens regular fit top - pink,"Size:Large,Medium,Small,X-Large,X-Small",6.99,2.79,0.6,Westernwear-Women,7,7
1293,17,clovia,womens comfy stretchable cotton bra in white - white,"Size:32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-C,40-B",6.99,2.79,0.6,Lingerie&Nightwear-Women,7,7
1294,16,clovia,womens full coverage bra - white,"Size:32-B,34-B,36-B,38-B",6.99,2.79,0.6,Lingerie&Nightwear-Women,7,7
1295,2,clovia,womens non padded non wired full coverage bra - green,Size:32-C,6.99,2.79,0.6,Lingerie&Nightwear-Women,7,7
1296,13,clovia,womens non padded non wired solid full coverage bra - yellow,"Size:32-B,32-C",6.99,2.79,0.6,Lingerie&Nightwear-Women,7,7
1297,1,erotissch,floral nylon womens intimatewear briefs - teal,"Size:Medium,Small",6.99,3.14,0.5,Lingerie&Nightwear-Women,7,7
1298,7,life,printed cotton lycra round neck womens t-shirt - pink mix,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1299,14,life,printed cotton lycra round neck womens t-shirt - yellow,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1300,24,life,solid cotton lycra round neck womens t-shirt - off white,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1301,4,life,printed cotton lycra round neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1302,13,life,printed jersey round neck womens t-shirt - red,"Size:Large,Medium,Small,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1303,4,life,printed cotton lycra round neck womens t-shirt - sage,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1304,9,life,printed cotton lycra round neck womens t-shirt - blue,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1305,18,life,printed cotton lycra round neck womens t-shirt - blue,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1306,17,life,printed jersey round neck womens t-shirt - off white,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1307,1,life,printed jersey round neck womens t-shirt - blue,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1308,3,life,solid viscose blend round neck womens t-shirt - orange,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1309,20,life,printed cotton lycra round neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1310,16,fratini,solid viscose blend round neck womens t-shirt - lilac,"Size:Large,Medium,Small,X-Large,XX-Large",6.99,3.49,0.5,Westernwear-Women,7,7
1311,4,life,solid viscose blend round neck womens t-shirt - blue,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1312,15,fratini,printed cotton round neck womens regular t-shirt - black,"Size:Large,Small,X-Large,XX-Large",6.99,3.49,0.5,Westernwear-Women,7,7
1313,1,life,solid viscose blend round neck womens t-shirt - sage,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1314,17,infuse,printed cotton blend round neck womens regular fit top - black,Size:X-Large,6.99,3.49,0.5,Westernwear-Women,7,7
1315,17,life,printed polyester blend round neck womens t-shirt - black,"Size:Medium,Small,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1316,0,life,solid viscose blend round neck womens t-shirt - off white,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1317,6,fratini,printed cotton round neck womens t-shirt - black,"Size:Large,Medium,Small,X-Large,XX-Large",6.99,3.49,0.5,Westernwear-Women,7,7
1318,6,life,solid viscose blend round neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1319,21,life,printed collared neck rayon womens casual shirt - blue,"Size:Medium,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
1320,9,life,printed cotton slub round neck womens regular top - blue,"Size:Large,Medium,Small,X-Large,X-Small",6.99,3.49,0.5,Westernwear-Women,7,7
