,BrandName,Deatils,Sizes,MRPNum,SellPrice,DiscountPercentage,Category
14,rare,printed viscose rayon round neck womens regular fit top - yellow,"Size:Large,Small",1299,584,0.5,Westernwear-Women
13,rare,solid cotton round neck womens regular fit top - black,"Size:Medium,Small",1299,584,0.5,Westernwear-Women
9,rare,solid cotton round neck womens regular fit top - green,"Size:Medium,Small",1299,584,0.5,Westernwear-Women
16,juniper,embroidered cotton mandarin womens high low kurta - yellow,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,584,0.5,Indianwear-Women
4,myshka,printed cotton round neck womens regular kurta - pink,"Size:Medium,Small,X-Large,XX-Large",1299,584,0.5,Indianwear-Women
21,myshka,solid rayon regular fit womens casual trousers - white,"Size:Large,Medium,Small,X-Large,XX-Large",1299,584,0.5,Indianwear-Women
1,janasya,womens turquoise blue poly crepe kurta (jne3457) - turquoise,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large,XXX-Large",1299,584,0.5,Indianwear-Women
3,janasya,cotton womens top - sky blue,"Size:Large,Small,X-Large",1299,584,0.5,Indianwear-Women
3,janasya,cotton womens top - white,Size:X-Large,1299,584,0.5,Indianwear-Women
15,erotissch,cotton mid rise womens sleepwear set - bisque,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
24,erotissch,cotton mid rise womens sleepwear set - baby pink,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
10,erotissch,cotton mid rise womens sleepwear set - paprika,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
12,erotissch,cotton mid rise womens sleepwear set - blast,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
21,erotissch,cotton mid rise womens sleepwear set - bone white,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
20,erotissch,cotton mid rise womens sleepwear set - black,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
14,erotissch,polyester blend womens sleepwear set - bistro,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
16,erotissch,cotton mid rise womens sleepwear set - bistro,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
16,erotissch,cotton mid rise womens sleepwear set - pale peach,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
13,erotissch,cotton mid rise womens sleepwear set - blush,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
17,erotissch,cotton mid rise womens sleepwear set - bleach,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
16,erotissch,cotton mid rise womens sleepwear set - cokeley mustard,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
3,erotissch,cotton mid rise womens sleepwear set - prune,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
4,erotissch,cotton mid rise womens sleepwear set - blasted blue,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
20,erotissch,cotton mid rise womens sleepwear set - black rinse,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
9,erotissch,cotton mid rise womens sleepwear set - green,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
3,erotissch,cotton mid rise womens sleepwear set - misty lilac,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
13,erotissch,cotton mid rise womens sleepwear set - cross hatch yellow,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
15,erotissch,cotton mid rise womens sleepwear set - corn,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
11,erotissch,cotton mid rise womens sleepwear set - grape,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
5,erotissch,cotton mid rise womens sleepwear set - mustard,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
11,erotissch,cotton mid rise womens sleepwear set - raven,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
11,erotissch,polyester blend womens sleepwear set - silver cloud,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
16,erotissch,cotton mid rise womens sleepwear set - olive,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
10,erotissch,cotton mid rise womens sleepwear set - mauve,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
14,erotissch,cotton mid rise womens sleepwear set - gold,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
16,erotissch,cotton mid rise womens sleepwear set - moss green,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
20,erotissch,cotton mid rise womens sleepwear set - port,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
23,erotissch,cotton mid rise womens sleepwear set - olive bleached,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
0,erotissch,cotton mid rise womens sleepwear set - lilac,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
4,erotissch,cotton mid rise womens sleepwear set - indiaink,"Size:Large,Medium,Small,X-Large",1299,584,0.5,Lingerie&Nightwear-Women
6,life,printed cotton blend collared womens regular dress - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
7,fratini,embroidered wide neck polyester womens regular top - blush,Size:XX-Large,1299,649,0.5,Westernwear-Women
17,life,printed cotton collar neck womens shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
21,life,solid wide neck viscose womens regular top - blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
21,life,printed viscose wide neck womens regular dress - pink,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
1,life,regular fit regular length cotton lycra womens jeans - white,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
7,life,checks cotton blend collar neck womens regular top - sage,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
8,life,embroidered cotton blend round neck womens top - blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
21,stop,solid polyester regular neck womens top - sage,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
24,fratini,regular fit regular length cotton blend womens jeans - white,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
19,altlife,solid polyester blend ankle length womens tights - misty lilac,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
1,life,fit above knee denim womens casual skirt - black,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
25,life,regular fit regular length cotton lycra womens jeans - black,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
18,life,regular fit regular length cotton blend womens joggers - blue,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
17,life,checks cotton blend collar neck womens regular top - black,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
20,life,regular fit regular length cotton lycra womens jeans - ice,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
21,life,solid cotton blend wide neck womens regular top - mid stone,"Size:Large,Medium,X-Large,X-Small",1299,649,0.5,Westernwear-Women
2,fratini,regular fit regular length cotton blend womens jeans - mid stone,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
7,infuse,floral v neck rayon womens dress - light blue,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,0.5,Westernwear-Women
0,fratini,printed collar polyester womens regular top - off white,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
24,life,solid viscose blend wide neck womens t-shirt - powder blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
17,life,skinny fit regular length cotton lycra womens jeans - indigo,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
20,altlife,patch work cotton regular neck womens top and shorts - lilac,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
2,life,skinny fit regular length cotton lycra womens jeans - black,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
9,life,printed cotton blend hood womens sweatshirt - blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
1,infuse,floral v neck rayon womens dress - mauve,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,0.5,Westernwear-Women
0,life,solid cotton blend collar neck womens regular top - indigo,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
5,fratini,regular fit regular length nr roma womens treggings - black,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
10,life,solid viscose round neck womens regular top - off white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
10,altlife,printed cotton stretch full length womens joggers - black,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
11,fratini,regular fit regular length cotton blend womens jeans - indigo,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
12,altlife,solid polyester blend ankle length womens tights - black,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
17,altlife,solid polyester blend ankle length womens tights - dark grey,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
14,life,solid viscose blend wide neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
11,life,regular fit regular length cotton blend womens joggers - pink,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
13,life,embroidered cotton blend round neck womens top - blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
23,life,embroidered cotton blend wide neck womens regular top - olive,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
16,fratini,regular fit regular length nr roma womens treggings - navy,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
19,life,solid cotton round neck womens regular top - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
10,life,checks cotton blend square neck womens regular top - orange,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
18,life,solid cotton collar neck womens regular top - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
4,stop,solid cotton round neck womens regular top - navy,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
25,life,printed viscose collar neck womens regular top - pink,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
2,stop,printed viscose regular neck womens top - natural,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1299,649,0.5,Westernwear-Women
1,fratini,printed collar neck viscose womens regular dress - blush,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
25,life,solid round neck rayon womens woven top - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
5,altlife,solid polyester blend ankle length womens tights - wine,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
21,altlife,solid polyester blend ankle length womens tights - old rose,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
18,life,solid blended v neck womens top - sage,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
25,life,printed cotton blend hood womens sweatshirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
0,life,printed cotton blend hood womens sweatshirt - pink,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
13,life,checks cotton blend square neck womens regular top - blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
2,kraus,checks collar neck rayon womens casual shirt - black,Size:Small,1299,649,0.5,Westernwear-Women
15,life,embroidered v-neck viscose womens regular top - off white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
2,fratini,regular fit above knee tencel womens casual shorts - mid stone,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
10,life,solid round neck rayon womens woven top - navy,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
16,only,printed cotton round neck womens t-shirt - olive,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
17,life,solid cotton collar neck womens regular top - powder blue,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
25,fratini,printed polyester round neck womens regular woven top - lilac,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
7,life,printed cotton collar neck womens shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
23,fratini,regular fit regular length nr roma womens treggings - anthra melange,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
3,life,printed cotton blend collar neck womens bodycon dress - red,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
2,life,solid blended v neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
19,altlife,solid cotton stretch full length womens joggers - wine,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
14,life,printed blended v neck womens top - off white,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
2,life,printed polyester blend round neck womens regular fit dress - tan,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
4,fratini,printed collar neck viscose womens regular dress - yellow,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
8,altlife,printed cotton stretch regular neck womens sweatshirt - black,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
6,altlife,printed cotton regular neck womens top and shorts - anthra melange,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
14,fratini,printed square neck viscose womens woven top - blue,"Size:Large,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
15,fratini,printed polyester wide neck womens regular top - white,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
2,life,checks collar neck rayon womens regular dress - navy,"Size:Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
13,fratini,regular fit above knee tencel womens casual shorts - stone,"Size:26,28,30,32,34,36",1299,649,0.5,Westernwear-Women
0,stop,solid cotton round neck womens regular top - white,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
2,altlife,solid polyester blend ankle length womens active wear joggers - blush,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
10,altlife,solid cotton stretch full length womens joggers - dusty pink,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
8,latin quarters,dyed collar neck rayon womens regular blouse - brown,"Size:M,X-Small",1299,649,0.5,Westernwear-Women
11,fratini,solid round neck linen womens casual shirt - powder blue,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
20,life,printed polyester blend round neck womens regular fit dress - green,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
8,altlife,printed cotton regular neck womens top and shorts - royal blue,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
11,life,checks collar neck rayon womens regular dress - berry,"Size:Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
25,fratini,solid skinny fit cotton blend womens casual pants - black,"Size:26,28,32,36",1299,649,0.5,Westernwear-Women
0,altlife,printed cotton regular neck womens top and shorts - black,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
21,fratini,solid round neck linen womens casual shirt - white,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,0.5,Westernwear-Women
3,altlife,solid skinny fit cotton blend womens active wear tights - black,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
13,fratini,solid regular neck viscose blend womens top - green,"Size:Large,Small,X-Large,X-Small,XX-Large",1299,649,0.5,Westernwear-Women
2,altlife,solid skinny fit cotton blend womens active wear tights - black,"Size:28,30,32,34,36",1299,649,0.5,Westernwear-Women
24,stop,printed polyester turtle neck womens regular fit top - navy,"Size:Large,Medium,Small,X-Large",1299,649,0.5,Westernwear-Women
10,life,printed polyester blend round neck womens regular fit dress - black,"Size:Large,Medium,Small,X-Large,X-Small",1299,649,0.5,Westernwear-Women
